station id,location,date,min,max,ave
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/23/30,-5,6,-11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/24/30,-3,6,-11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/25/30,-4,7,-13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/26/30,-8,-1,-18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/27/30,-4,6,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/28/30,-10,-3,-19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/29/30,-1,4,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/30/30,-17,-5,-24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/31/30,-24,,-32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/1/31,-22,-13,-32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/2/31,-9,-3,-24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/3/31,-16,-3,-22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/4/31,-19,-11,-25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/5/31,-22,-13,-34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/6/31,-16,-12,-27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/7/31,-19,-11,-27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/8/31,-20,-14,-25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/9/31,-25,-16,-32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/10/31,-21,-12,-37
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/11/31,-19,-16,-24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/12/31,-13,-9,-20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/13/31,-12,-1,-21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/14/31,-16,-4,-22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/15/31,-15,-6,-23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/16/31,-7,-1,-20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/17/31,1,5,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/18/31,-3,-2,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/19/31,-1,0,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/20/31,-2,1,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/21/31,-2,0,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/22/31,-9,-1,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/23/31,-12,-2,-23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/24/31,-10,-1,-21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/25/31,-4,0,-9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/26/31,-8,-3,-14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/27/31,-15,-2,-23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/28/31,-9,-1,-19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/29/31,-6,5,-17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/30/31,1,8,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/31/31,4,12,-13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/1/31,1,8,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/2/31,-13,-2,-23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/3/31,-16,-2,-24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/4/31,-15,-1,-24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/5/31,-12,-8,-30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/6/31,-7,-3,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/7/31,2,4,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/8/31,5,9,1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/9/31,5,9,1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/10/31,1,5,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/11/31,-7,1,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/12/31,-2,0,-9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/13/31,-11,2,-18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/14/31,-14,-2,-23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/15/31,-14,-5,-23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/16/31,-15,-3,-22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/17/31,-12,1,-21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/18/31,-12,2,-19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/19/31,-11,0,-20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/20/31,-10,1,-18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/21/31,-8,-2,-17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/22/31,-11,2,-19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/23/31,-6,5,-15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/24/31,-8,3,-21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/25/31,-7,4,-15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/26/31,-9,5,-21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/27/31,-3,9,-13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/28/31,-1,11,-11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/1/31,4,15,-9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/2/31,10,16,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/3/31,6,17,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/4/31,5,14,-6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/5/31,6,16,-9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/6/31,7,16,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/7/31,9,13,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/8/31,6,13,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/9/31,7,15,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/10/31,9,21,-6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/11/31,27,35,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/12/31,27,33,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/13/31,23,29,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/14/31,15,22,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/15/31,17,25,1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/16/31,24,33,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/17/31,29,33,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/18/31,17,25,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/19/31,16,22,5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/20/31,25,30,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/21/31,15,27,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/22/31,32,36,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/23/31,31,35,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/24/31,26,29,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/25/31,23,27,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/26/31,25,32,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/27/31,26,33,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/28/31,22,30,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/29/31,24,29,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/30/31,19,28,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/31/31,22,31,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/1/31,25,34,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/2/31,29,35,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/3/31,29,33,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/4/31,31,37,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/5/31,20,27,17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/6/31,22,27,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/7/31,20,25,17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/8/31,16,22,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/9/31,16,27,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/10/31,20,27,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/11/31,13,25,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/12/31,26,31,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/13/31,31,37,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/14/31,32,35,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/15/31,20,38,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/16/31,18,27,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/17/31,20,27,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/18/31,16,25,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/19/31,26,31,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/20/31,29,40,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/21/31,39,46,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/22/31,30,36,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/23/31,22,27,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/24/31,36,41,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/25/31,32,38,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/26/31,29,32,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/27/31,35,46,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/28/31,32,41,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/29/31,29,36,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/30/31,34,38,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/1/31,31,36,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/2/31,31,36,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/3/31,32,38,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/4/31,33,35,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/5/31,36,39,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/6/31,33,35,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/7/31,31,35,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/8/31,31,36,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/9/31,36,38,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/10/31,37,40,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/11/31,33,40,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/12/31,32,38,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/13/31,36,41,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/14/31,39,44,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/15/31,38,40,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/16/31,36,41,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/17/31,33,37,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/18/31,44,51,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/19/31,44,52,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/20/31,47,56,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/21/31,53,59,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/22/31,51,62,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/23/31,45,54,37
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/24/31,43,48,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/25/31,41,44,37
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/26/31,38,40,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/27/31,37,41,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/28/31,37,41,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/29/31,43,50,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/30/31,44,56,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/31/31,39,42,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/1/31,37,39,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/2/31,45,47,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/3/31,44,50,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/4/31,45,50,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/5/31,46,48,37
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/6/31,47,51,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/7/31,47,51,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/8/31,48,53,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/9/31,49,54,37
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/10/31,49,53,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/11/31,49,57,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/12/31,51,60,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/13/31,48,58,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/14/31,53,61,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/15/31,56,63,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/16/31,53,59,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/17/31,47,49,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/18/31,49,53,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/19/31,54,62,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/20/31,52,56,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/21/31,55,62,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/22/31,63,71,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/23/31,56,63,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/24/31,54,62,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/25/31,56,63,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/26/31,59,67,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/27/31,58,67,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/28/31,61,68,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/29/31,63,68,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/30/31,68,74,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/1/31,58,68,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/2/31,48,51,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/3/31,51,61,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/4/31,49,58,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/5/31,52,60,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/6/31,48,53,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/7/31,50,57,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/8/31,51,62,37
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/9/31,54,63,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/10/31,57,65,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/11/31,56,62,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/12/31,62,72,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/13/31,63,75,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/14/31,55,63,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/15/31,57,69,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/16/31,61,68,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/17/31,61,68,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/18/31,63,69,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/19/31,60,69,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/20/31,61,68,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/21/31,59,69,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/22/31,56,61,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/23/31,57,66,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/24/31,51,56,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/25/31,54,63,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/26/31,55,62,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/27/31,56,63,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/28/31,58,66,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/29/31,55,60,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/30/31,62,69,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/31/31,65,79,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/1/31,61,63,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/2/31,59,69,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/3/31,61,63,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/4/31,63,69,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/5/31,64,72,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/6/31,59,62,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/7/31,60,63,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/8/31,56,60,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/9/31,57,66,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/10/31,61,67,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/11/31,58,60,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/12/31,62,67,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/13/31,57,62,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/14/31,62,65,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/15/31,69,77,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/16/31,71,79,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/17/31,65,75,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/18/31,64,72,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/19/31,70,80,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/20/31,64,73,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/21/31,61,66,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/22/31,62,69,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/23/31,58,62,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/24/31,58,64,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/25/31,65,71,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/26/31,66,72,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/27/31,61,68,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/28/31,54,62,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/29/31,59,68,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/30/31,59,64,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/31/31,58,64,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/1/31,55,64,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/2/31,55,63,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/3/31,54,64,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/4/31,55,63,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/5/31,55,62,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/6/31,57,63,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/7/31,56,64,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/8/31,54,64,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/9/31,62,69,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/10/31,64,70,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/11/31,61,65,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/12/31,59,65,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/13/31,54,58,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/14/31,49,54,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/15/31,45,54,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/16/31,49,59,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/17/31,51,56,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/18/31,55,61,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/19/31,61,66,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/20/31,55,60,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/21/31,53,55,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/22/31,52,59,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/23/31,57,65,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/24/31,65,72,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/25/31,57,66,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/26/31,58,65,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/27/31,57,64,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/28/31,57,62,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/29/31,59,65,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",9/30/31,51,56,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/1/31,53,54,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/2/31,52,56,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/3/31,38,51,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/4/31,38,50,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/5/31,47,54,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/6/31,51,58,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/7/31,48,52,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/8/31,41,47,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/9/31,38,41,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/10/31,40,44,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/11/31,40,49,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/12/31,40,50,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/13/31,46,56,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/14/31,46,54,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/15/31,43,45,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/16/31,38,44,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/17/31,44,48,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/18/31,40,45,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/19/31,38,40,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/20/31,41,46,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/21/31,38,48,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/22/31,36,46,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/23/31,38,49,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/24/31,37,51,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/25/31,43,48,34
